,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
818,841,1257.25,343.5,3.851,3.637,2066.375,2816.38,7915.94,9187.93,267
819,842,1255.88,344.6666667,3.851,3.637,2060.375,2816.38,7869.81,9140.32,266
820,843,1253.56,343,3.851,3.636,2060.375,2816.38,7818.69,9087,265
821,844,1252.25,343.3333333,3.85,3.636,2054.25,2816.25,7867.62,9134.56,264
822,845,1250.44,342.6666667,3.849,3.636,2044.821429,2780.25,7817.75,9082.87,263
823,846,1245.19,340,3.849,3.638,2042.375,2780.38,7831.94,9091.82,262
824,847,1237.31,340,3.847,3.638,2024.375,2780.38,7781.5,9033.5,261
825,848,1234.06,338.6666667,3.846,3.64,2003.741571,2744.31,7784.44,9033.25,260
826,849,1229.69,336,3.844,3.64,1998.535714,2744.25,7761.81,9006.25,259
827,850,1230.69,336,3.845,3.642,1993.517857,2744.38,7732.38,8977.81,258
828,851,1231.88,337.6,3.844,3.641,1998.597714,2744.31,7726.56,8973.06,257
829,852,1233.69,338,3.845,3.64,1998.597714,2744.31,7775.81,9024.13,256
830,853,1238.19,339.3333333,3.846,3.639,2000.375,2744.38,7826.56,9079.37,255
831,854,1239.12,339.3333333,3.847,3.638,2013.964286,2744.25,7817.5,9071.25,254
832,855,1237.12,338.4,3.847,3.638,2013.964286,2744.25,7852.62,9104.44,253
833,856,1236.69,338.6666667,3.848,3.638,2008.884429,2744.31,7851.19,9102.5,252
834,857,1228.81,336,3.846,3.638,2003.803571,2744.38,7830.38,9073.87,251
835,858,1229.81,336.6666667,3.846,3.64,1978.026286,2708.31,7885.62,9130,250
836,859,1222.62,334.6666667,3.844,3.64,1982.25,2708.25,7806.31,9043.63,249
837,860,1220,334.6666667,3.842,3.641,1957.455857,2708.31,7805.75,9040.31,248
838,861,1212.69,345.625,3.833,3.792,1694.188,2541,8291.5,52708.31,247
839,862,1231.06,338,3.842,3.922,1718.313,2564.31,8205.81,9462.19,246
840,863,1226.38,336.6666667,3.843,3.641,1988.375,2744.38,7870.62,9111.63,245
841,864,1224.56,336,3.843,3.642,1978.026286,2708.31,7810.5,9049.75,244
842,865,1222.88,336,3.842,3.642,1976.375,2708.38,7787.19,9024.75,243
843,866,1221.69,333.9895,3.842,3.642,1972.821429,2708.25,7763.88,9000.18,242
844,867,1221.25,335.3333333,3.842,3.643,1972.883429,2708.31,7736.69,8972.57,241
845,868,1222.12,333.3333333,3.842,3.642,1972.946429,2708.38,7784.38,9028.81,240
846,869,1220.25,334.6666667,3.842,3.642,1972.946429,2708.38,7761.88,8996.87,239
847,870,1219.38,334.6666667,3.841,3.641,1962.660714,2708.38,7830.25,9064.13,238
848,871,1213.25,332,3.841,3.642,1957.455857,2708.31,7875.5,9103.31,237
849,872,1210.5,332.4,3.841,3.643,1936.946429,2672.38,7851.44,9076.56,236
850,873,1209.12,331.2,3.841,3.644,1928.313,2672.31,7838.69,9062.38,235
851,874,1205.31,330.6666667,3.84,3.644,1922.375,2672.38,7853.5,9073.37,234
852,875,1204.81,330.6666667,3.84,3.645,1921.454857,2636.31,7785.94,9005.5,233
853,876,1205.06,330.6666667,3.839,3.645,1916.313,2636.31,7815.12,9034.75,232
854,877,1206.81,329.3333333,3.841,3.645,1916.25,2636.25,7783.5,9005,231
855,878,1210,330,3.841,3.644,1922.375,2672.38,7821.25,9045.94,230
856,879,1205.81,329.3333333,3.841,3.643,1934.312,2672.31,7802.75,9023.25,229
857,880,1202.25,329.3333333,3.839,3.645,1916.312,2636.31,7862.12,9079,228
858,881,1198.56,328,3.838,3.645,1906.027286,2636.31,7790.19,9003.44,227
859,882,1191.56,326.4,3.837,3.646,1895.740571,2636.31,7716.94,8923.19,226
860,883,1188.06,324.6666667,3.835,3.647,1874.312,2600.31,7685.88,8888.5,225
861,884,1185,325.2,3.835,3.648,1864.946429,2600.38,7750.31,8949.93,224
862,890,1211.42,333.3333333,3.832,3.649,1921.494857,2636.35,7451.39,8677.57,218
863,891,1209.06,332,3.836,3.647,1947.177143,2672.32,7636,8859.9,217
864,892,1204.93,331.3333333,3.837,3.647,1942.097286,2672.38,7731.84,8951.46,216
865,893,1197.86,328,3.836,3.647,1926.605714,2636.32,7783.71,8996.25,215
866,894,1193.98,326.6666667,3.835,3.649,1904.383,2636.38,7813.02,9021.73,214
867,895,1189.47,326,3.834,3.648,1890.605714,2600.32,7787.71,8991.88,213
868,896,1186.66,325.2,3.834,3.65,1880.317,2600.32,7759.68,8961.05,212
869,897,1188.74,324.6666667,3.835,3.65,1875.204143,2600.35,7743.87,8947.27,211
870,898,1184.26,324.4,3.833,3.65,1875.208143,2600.35,7726.5,8925.57,210
871,899,1187.1,324,3.835,3.649,1864.923429,2600.35,7744.48,8946.23,209
872,900,1187.62,322.6666667,3.836,3.65,1875.138143,2600.28,7706.27,8908.67,208
873,901,1185.7,322,3.834,3.649,1875.209143,2600.35,7733.48,8933.83,207
874,902,1184.7,323.2,3.835,3.649,1870.065286,2600.35,7719.3,8918.78,206
875,903,1184.64,323.2,3.834,3.648,1869.971286,2600.26,7743.88,8943.21,205
876,904,1185.25,322,3.835,3.648,1869.995286,2600.28,7732.67,8932.57,204
877,905,1183.23,322,3.835,3.649,1869.933286,2600.22,7748.34,8946.37,203
878,906,1180.92,321.3333333,3.834,3.648,1859.787571,2564.36,7772.67,8968.25,202
879,907,1176.12,320.7428571,3.834,3.65,1854.629714,2564.34,7688,8878.81,201
880,908,1159.66,317.1428571,3.829,3.65,1838.313,2564.31,7667.3,8841.52,200
881,909,1151.27,325.2035,3.815,3.795,1526.36,2344.98,8237.72,52593.14,199
882,910,187299.68,86584.9255,4.221,3.361,51719.996,62554.59,62554.59,201851.03,198
883,911,1150.56,318.8,3.814,3.636,2516.288,3718.69,11901.28,13076.61,197
884,912,1160.71,318,3.821,3.668,1792.923429,2528.35,8023.49,9199.04,196
885,913,1166.53,320,3.825,3.664,1828.827429,2528.26,7861.25,9042.43,195
886,914,1169.98,321.2,3.828,3.661,1839.178143,2564.32,7798.53,8983.23,194
887,915,1171.3,320.6666667,3.829,3.659,1849.494857,2564.35,7829.34,9015.3,193
888,916,1172.71,320.4,3.831,3.659,1849.401857,2564.25,7812.86,9000.25,192
889,917,1171.94,320,3.831,3.659,1849.493857,2564.35,7809.82,8996.42,191
890,918,1170.49,320,3.831,3.659,1844.352,2564.35,7792.35,8977.53,190
891,919,1169.28,320.4,3.831,3.658,1839.208143,2564.35,7776.26,8960.29,189
892,920,1166.62,318.4,3.831,3.659,1834.035286,2528.32,7735.56,8916.99,188
893,921,1163.1,317.6,3.829,3.659,1828.891429,2528.32,7761.34,8939.27,187
894,922,1160.87,316.8,3.83,3.66,1818.637714,2528.35,7728.41,8903.97,186
895,923,1158.98,315.9428571,3.829,3.66,1808.32,2528.32,7723.94,8897.69,185
896,924,1157.41,314.8,3.829,3.659,1808.257,2528.26,7687.45,8859.59,184
897,925,1156.92,314.8,3.83,3.66,1803.240143,2528.38,7740.1,8911.7,183
898,926,1156.61,314.8,3.83,3.66,1803.170143,2492.31,7710.47,8881.8,182
899,927,1155.12,314,3.829,3.66,1802.344,2492.34,7692.95,8862.81,181
900,928,1153.92,314.8863857,3.829,3.659,1797.964286,2492.25,7704.73,8873.35,180
901,929,1173.89,334.4,3.794,3.66,1792.852429,2492.28,9385.36,10574.06,179
902,930,1139.3,312.7792208,3.813,3.663,1784.329,2492.33,7291.47,8445.44,178
903,931,1132.86,310.5974026,3.816,3.664,1751.757571,2456.33,7485.06,8632.54,177
904,932,1138.66,311.3766234,3.82,3.666,1736.25,2420.25,7567.7,8721.13,176
905,933,1140.67,311.6,3.822,3.663,1762.042286,2456.33,7612.39,8767.76,175
906,934,1152.3,325.1955,3.82,3.796,1484.36,2289,8242.92,52599.36,174
907,935,1152.44,316.4,3.82,3.931,1549.144,2348.34,8168.34,9346.03,173
908,936,1147.91,313.5428571,3.822,3.66,1803.232143,2492.38,7785.5,8948.07,172
909,937,1145.44,312.7272727,3.822,3.66,1787.772571,2492.34,7740.81,8900.87,171
910,938,1143.72,312.4,3.822,3.66,1777.486857,2492.34,7707.66,8866.06,170
911,939,1140.81,311.8285714,3.823,3.66,1772.344,2456.34,7732.03,8887.54,169
912,940,1139.59,311.8285714,3.823,3.661,1762.057286,2456.34,7686.53,8840.78,168
913,941,1137.47,310.1142857,3.823,3.661,1762.058286,2456.34,7674.06,8826.22,167
914,942,1134.97,309.6,3.823,3.661,1756.914429,2456.34,7715,8864.59,166
915,943,1133.47,308.8,3.822,3.661,1746.628714,2456.34,7658.78,8806.94,165
916,944,1131.5,308,3.822,3.661,1746.629714,2456.34,7655.38,8801.56,164
917,945,1128.75,307.0909091,3.821,3.663,1741.486857,2420.34,7617.66,8761.12,163
918,946,1126.94,306.1818182,3.82,3.663,1736.375,2420.38,7643.12,8784.82,162
919,947,1123.72,305.2727273,3.82,3.662,1725.933286,2420.22,7602.34,8740.68,161
920,948,1115.5,302.5454545,3.817,3.663,1715.803571,2420.38,7667.16,8797.22,160
921,949,1104.06,300,3.814,3.664,1690.057286,2384.34,7546.53,8665.19,159
922,950,1095.91,296.8831169,3.81,3.667,1659.169143,2348.31,7553.53,8664.16,158
923,951,1093.28,296,3.81,3.669,1633.329857,2312.19,7522.47,8630.34,157
924,952,1094.31,296.7142857,3.808,3.67,1623.201143,2312.34,7533.31,8642.38,156
925,953,1091.12,295.7142857,3.81,3.669,1633.454857,2312.31,7569.06,8674.87,155
926,954,1096.09,296,3.811,3.67,1623.205571,2312.38,7549.09,8659.78,154
927,955,1101.47,297.5714286,3.814,3.668,1638.660714,2312.38,7628.16,8744.28,153
928,956,1106.75,299,3.814,3.667,1650.812,2348.31,7618.16,8739.6,152
929,957,1108.75,300.1558442,3.816,3.666,1664.375,2348.38,7661.31,8784.75,151
930,958,1112.62,307.187,3.808,3.797,1386.375,2184,8348.38,52665.12,150
931,959,1115.56,303.4545455,3.816,3.935,1412.375,2204.38,8112.62,9253.47,149
932,960,1109.38,300.7792208,3.816,3.665,1688.312,2384.31,7674.31,8798.31,148
933,961,1105.31,298.7272727,3.816,3.666,1674.660714,2348.38,7563.94,8683.88,147
934,962,1103.94,299.5324675,3.815,3.667,1664.375,2348.38,7582.12,8700.75,146
935,963,1102.31,298.9090909,3.815,3.668,1659.875,2348.38,7536.88,8653.94,145
936,964,1101.38,297.1948052,3.815,3.668,1659.232143,2348.38,7520.56,8636.75,144
937,965,1103.5,297.2488052,3.815,3.667,1659.170143,2348.31,7565.44,8683.62,143
938,966,1105.88,298.9090909,3.815,3.667,1659.232143,2348.38,7595.12,8715.69,142
939,967,1106.5,298.7142857,3.816,3.665,1664.375,2348.38,7569.06,8690.12,141
940,968,1103.94,298.4415584,3.817,3.665,1664.313,2348.31,7661.56,8780.19,140
941,969,1101.81,298.4415584,3.817,3.666,1663.669143,2352.81,7600.31,8716.81,139
942,970,1096.06,296,3.815,3.667,1654.026286,2348.31,7587.94,8698.88,138
943,971,1091.94,294.1428571,3.813,3.667,1638.660714,2312.38,7590.38,8696.94,137
944,972,1083,292,3.81,3.669,1623.232143,2312.38,7562.31,8660,136
945,973,1073.62,289.4285714,3.807,3.67,1597.454857,2276.31,7548.5,8636.68,135
946,974,1068.5,288,3.806,3.672,1576.919429,2240.31,7512.44,8595.63,134
947,975,1066.25,286.9230769,3.806,3.674,1560.813,2240.31,7554.81,8635.87,133
948,976,1067.69,287.2087912,3.805,3.675,1560.875,2240.38,7591.12,8673.75,132
949,977,1065.38,286.2857143,3.805,3.673,1560.813,2240.31,7544.69,8624.69,131
950,978,11315,-8223.895833,3.812,3.674,1556.313,10505.88,17776,18893.81,130
951,979,1093.69,294.8571429,3.813,3.667,1648.946429,2348.38,8059.56,9167.94,129
952,980,1090.69,294,3.812,3.669,1633.517857,2312.38,7835.69,8940.94,128
953,981,1086.56,292.7142857,3.812,3.669,1628.375,2312.38,7748.25,8849.5,127
954,982,1081.69,294.3963333,3.8,3.799,1323.312,2114.06,8379.38,52665.19,126
955,983,1085.38,293.2857143,3.808,3.94,1328.313,2096.31,8172.75,9283.5,125
956,984,1076.56,289.5824176,3.806,3.672,1614.812,2276.31,7785.44,8876.68,124
957,985,1072.75,289,3.807,3.674,1587.812,2240.31,7639.12,8726.63,123
958,986,1060.81,285.7582418,3.802,3.674,1576.883429,2240.31,7565.25,8640.81,122
959,987,1055.94,283.5384615,3.802,3.675,1546.089286,2204.38,7600.81,8671.38,121
960,988,1050.12,282.3076923,3.8,3.677,1530.597714,2204.31,7509.81,8574.56,120
961,989,1049.25,280.8791209,3.8,3.677,1522.625,2170.62,7545.88,8609.81,119
962,990,1042.62,279.0769231,3.798,3.678,1515.875,2168.38,7477.56,8534.88,118
963,991,1047.81,281.010989,3.798,3.679,1499.740571,2168.31,7531.81,8594.31,117
964,992,1040,277.7142857,3.797,3.678,1511.32775,2168.31,7540.75,8595.5,116
965,993,1041.56,277.7142857,3.797,3.679,1493.375,2132.38,7525.06,8581.31,115
966,994,1036.06,276.8,3.796,3.679,1497.875,2132.38,7475.5,8526.25,114
967,995,1035,275.1428571,3.796,3.68,1484.375,2132.38,7457.44,8507.13,113
968,996,1033.62,275.6,3.795,3.68,1479.232143,2132.38,7476.69,8525,112
969,997,1031.94,274.9714286,3.795,3.681,1474.089286,2132.38,7453.88,8500.43,111
970,998,1032,274.2857143,3.796,3.681,1470.812,2132.31,7455.62,8502.32,110
971,999,1031,273.2571429,3.795,3.68,1470.875,2132.38,7486.81,8532.43,109
972,1000,1030,273.2571429,3.795,3.681,1468.884429,2132.31,7458.19,8503,108
973,1001,1028.62,273.2571429,3.794,3.682,1466.312,2132.31,7468.88,8512.38,107
974,1002,1006.31,267.1071429,3.768,3.682,1463.803571,7182,7182,8207.19,106
975,1003,1023.81,271.7142857,3.793,3.681,1474.026286,2132.31,7364.12,8402.68,105
976,1004,1021.81,270.5142857,3.793,3.682,1448.312,2096.31,7401,8437.57,104
977,1005,1020.25,270.5142857,3.793,3.682,1443.813,2096.31,7427.5,8462.5,103
978,1006,1021.94,267.6255,3.784,3.802,1127.313,1890.06,8118.25,52344.37,102
979,1007,186980.29,166426.429,4.215,3.396,50339.996,60878.97,60878.97,201531.03,101
980,1008,1031.04,275.1428571,3.787,3.664,2276.352,3428.35,12460.42,13518.43,100
981,1009,1028.99,272.5714286,3.79,3.688,1475.353,2132.35,7876.67,8920.32,99
982,1010,1030.75,273.4285714,3.792,3.689,1486.465,2134.46,7599.01,8644.48,98
983,1011,1032.22,274.7428571,3.794,3.687,1489.495857,2132.35,7543.26,8590.15,97
984,1012,1034.69,274.0571429,3.796,3.688,1493.352,2132.35,7554.14,8603.61,96
985,1013,1036.86,275.6,3.797,3.686,1494.636714,2132.35,7562.62,8614.24,95
986,1014,1036.93,275.8857143,3.797,3.685,1499.748571,2132.32,7590.59,8642.12,94
987,1015,1036.58,275.0857143,3.797,3.685,1497.789,2132.29,7578.49,8629.72,93
988,1016,1036.16,275.0857143,3.798,3.686,1494.605714,2132.32,7536.64,8587.49,92
989,1017,1033.57,273.3714286,3.797,3.685,1493.321,2132.32,7556.51,8604.86,91
990,1018,1030.98,274.1714286,3.797,3.685,1484.32,2132.32,7518.95,8564.58,90
991,1019,1028.64,272.4571429,3.796,3.685,1479.240143,2132.38,7509.57,8552.93,89
992,1020,1026.69,271.3928571,3.797,3.686,1474.034286,2132.32,7499.3,8540.77,88
993,1021,1024.93,270.5714286,3.796,3.685,1468.985429,2096.41,7491.33,8530.88,87
994,1022,1022.78,270.6285714,3.795,3.687,1461.852,2096.35,7511.29,8548.89,86
995,1023,1021.95,269.8285714,3.796,3.686,1457.219,2096.22,7453.47,8490.11,85
996,1024,1022.33,270,3.796,3.686,1457.375,2096.38,7412.47,8449.38,84
997,1025,1021.03,269.1765333,3.796,3.686,1458.629714,2096.34,7455.23,8490.95,83
998,1026,1019.86,268.9142857,3.795,3.686,1457.328,2096.33,7447.2,8481.78,82
999,1027,1019.23,268,3.795,3.686,1452.844,2096.34,7444,8477.86,81
1000,1028,1018.14,267.0857143,3.794,3.687,1452.844,2096.34,7406.17,8439.11,80
1001,1029,1017.38,267.0857143,3.794,3.687,1448.312,2096.31,7465.14,8497.4,79
1002,1030,1015.08,267.0857143,3.794,3.686,1443.828,2096.33,7431.47,8461.22,78
1003,1031,1007.11,264.3428571,3.792,3.686,1439.359,2060.36,7364.3,8386.11,77
1004,1032,998.47,254.406,3.778,3.803,1085.344,1841,8129.09,52331.71,76
1005,1033,1011.5,267.6571429,3.787,3.952,1106.344,1844.34,8106.91,9143.71,75
1006,1034,1010.88,266.0571429,3.79,3.688,1430.343,2060.34,7653.28,8678.72,74
1007,1035,1010.75,266.1714286,3.792,3.688,1430.219,2060.22,7519.72,8545.19,73
1008,1036,1007.81,264.3428571,3.791,3.689,1427.771571,2060.34,7473.53,8496.13,72
1009,1037,1007.09,264.3428571,3.792,3.688,1421.344,2060.34,7485.25,8507.06,71
1010,1038,1007.88,264,3.791,3.688,1416.813,2060.31,7452.09,8474.62,70
1011,1039,1007.16,264.3428571,3.791,3.688,1421.344,2060.38,7459.22,8481.03,69
1012,1040,1004.59,262.6285714,3.792,3.687,1416.813,2060.31,7481.66,8500.94,68
1013,1041,1001.97,261.2142857,3.791,3.688,1412.344,2024.34,7421.53,8438.16,67
1014,1042,1001.09,261.7142857,3.791,3.688,1407.232143,2024.38,7438.91,8454.65,66
1015,1043,998.25,260.8,3.79,3.689,1403.406,2024.41,7460.91,8473.85,65
1016,1044,997.66,260.8,3.791,3.689,1396.915429,2024.34,7429.44,8441.75,64
1017,1045,995.91,259.8857143,3.79,3.689,1396.915429,2024.34,7439.34,8449.97,63
1018,1046,992.81,257.3571429,3.788,3.691,1394.375,2024.38,7440.5,8448.06,62
1019,1047,993.81,258.0571429,3.789,3.69,1385.375,2024.38,7460,8468.44,61
1020,1048,994.78,258.9714286,3.788,3.689,1389.812,2024.31,7436.72,8446.15,60
1021,1049,994.59,258.9714286,3.789,3.689,1389.875,2024.38,7448.53,8457.78,59
1022,1050,993.62,258.1714286,3.789,3.689,1389.917625,2024.41,7511.91,8520.22,58
1023,1051,992.53,257.5714286,3.79,3.689,1385.282,2024.28,7469.97,8477.19,57
1024,1052,991.12,258.1714286,3.79,3.691,1381.455857,1988.31,7504.16,8509.97,56
1025,1053,988.59,257.2571429,3.79,3.69,1376.406,1988.41,7489.34,8492.66,55
1026,1054,985.25,255.7,3.789,3.691,1371.812,1988.31,7418.03,8418.06,54
1027,1055,978.22,252.5,3.786,3.691,1366.120286,1988.41,7402.41,8395.25,53
1028,1056,969.47,249.0756303,3.782,3.693,1349.313,1952.31,7352.88,8337.06,52
1029,1057,967.16,238.1955,3.771,3.806,987.375,1729,8064.56,52235.91,51
1030,1058,980.62,253.8500336,3.782,3.956,1016.375,1736.38,7966.72,8972.62,50
1031,1059,978.38,253.6190476,3.784,3.694,1350.660714,1988.38,7483.81,8476.75,49
1032,1060,976.62,252.1008403,3.784,3.694,1349.312,1988.31,7411.5,8402.88,48
1033,1061,973.5,251.092437,3.783,3.693,1349.375,1952.38,7343.81,8331.93,47
1034,1062,971.69,249.3781513,3.783,3.694,1340.375,1952.38,7301.56,8288,46
1035,1063,972.25,249.3781513,3.783,3.695,1335.813,1952.31,7307.25,8294.13,45
1036,1064,973.25,250.2352941,3.784,3.694,1335.812,1952.31,7303.19,8291.19,44
1037,1065,974.88,250.8571429,3.784,3.693,1340.375,1952.38,7277.12,8266.68,43
1038,1066,973.56,250.3865546,3.784,3.693,1344.812,1952.31,7294.06,8282.38,42
1039,1067,973.5,250.2352941,3.783,3.693,1340.375,1952.38,7333.88,8322.12,41
1040,1068,969.38,248.3697479,3.782,3.693,1340.313,1952.31,7318.5,8302.57,40
1041,1069,968.88,248.3697479,3.783,3.694,1331.437,1952.44,7314.31,8297.87,39
1042,1070,967.56,248.0952381,3.783,3.694,1331.25,1952.25,7329.44,8311.56,38
1043,1071,967.69,248.0952381,3.782,3.694,1326.75,1952.25,7379.12,8361.57,37
1044,1072,964.56,246.6554622,3.783,3.696,1326.875,1916.38,7350.12,8329.5,36
1045,1073,962.06,246.4411765,3.783,3.695,1317.875,1916.38,7331.56,8308.37,35
1046,1074,962.31,246.8333333,3.782,3.695,1315.625,1918.62,7406.94,8383.81,34
1047,1075,962.88,246.3809524,3.784,3.695,1313.375,1916.38,7356.06,8333.63,33
1048,1076,962.06,246.6554622,3.783,3.696,1313.313,1916.31,7355.06,8331.94,32
1049,1077,961.88,246.4411765,3.783,3.695,1313.375,1916.38,7334.94,8311.56,31
1050,1078,957.25,244.6386555,3.782,3.696,1308.75,1916.25,7266.75,8238.75,30
1051,1079,951,241.6764706,3.779,3.696,1299.812,1916.31,7210.44,8176.19,29
1052,1080,946.56,239.2941176,3.776,3.698,1286.312,1880.31,7252.81,8214,28
1053,1081,942.44,237.7058824,3.776,3.699,1272.875,1880.38,7219.06,8176.18,27
1054,1082,941.5,225.625,3.765,3.808,910.375,1638,8056.25,52201.75,26
1055,1083,952.44,243.0882353,3.775,3.96,939.1691429,1664.31,7985.75,8963.5,25
1056,1084,947.94,240.7941176,3.776,3.698,1286.375,1880.38,7366.62,8329.25,24
1057,1085,945.19,239.937,3.776,3.698,1281.938,1880.44,7322.31,8282.13,23
1058,1086,948.31,240.1666667,3.776,3.699,1276.313,1880.31,7271.06,8234.06,22
1059,1087,949.5,240.8823529,3.778,3.699,1281.812,1880.31,7244.75,8209,21
1060,1088,948.25,239.5966387,3.778,3.698,1286.375,1880.38,7266.12,8229.06,20
1061,1089,948.62,239.5966387,3.778,3.699,1281.875,1880.38,7292.44,8255.88,19
1062,1090,948.25,239.5966387,3.778,3.7,1281.875,1880.38,7312.06,8275.06,18
1063,1091,949.75,240.8823529,3.779,3.698,1281.875,1880.38,7334.62,8299.19,17
1064,1092,949.69,240.605042,3.779,3.697,1286.312,1880.31,7334.62,8299.06,16
1065,1093,948.31,240.0952381,3.779,3.697,1286.3435,1880.31,7327.25,8290.25,15
1066,1094,947.81,240.0952381,3.779,3.697,1281.812,1880.31,7356.69,8319.19,14
1067,1095,945.94,238.8907563,3.779,3.697,1281.875,1880.38,7384.75,8345.37,13
1068,1096,944.25,239.3823529,3.778,3.699,1276.313,1880.31,7395.19,8354.19,12
1069,1097,942,238,3.778,3.698,1272.312,1880.31,7351.69,8308.31,11
1070,1098,941.19,237.5798319,3.777,3.715,1263.875,1844.38,7376,8334.25,10
1071,1099,939.06,236.3333333,3.777,3.699,1260.313,1844.31,7324.25,8277.94,9
1072,1100,937.88,235.9047619,3.776,3.7,1259.375,1844.38,7299.06,8251.63,8
1073,1101,938.75,236.2941176,3.777,3.699,1254.875,1844.38,7303.25,8256.68,7
1074,1102,937.12,236.2941176,3.777,3.699,1259.375,1844.38,7290.62,8242.44,6
1075,1103,933.81,234.7941429,3.776,3.7,1254.875,1844.38,7338,8286.56,5
1076,1104,925.75,230.4,3.773,3.7,1245.875,1844.38,7254.12,8194.57,4
1077,1105,921.62,228.6,3.772,3.702,1227.813,1808.31,7200.69,8137,3
1078,1106,919.12,228.2571429,3.77,3.702,1218.812,1808.31,7231.31,8165.12,2
1079,1107,914.06,211.9005,3.758,3.81,847.375,1561,8065.69,52183.88,1
1080,1108,949261.22,161718.425,4.209,3.267,48869.988,875200.7,875200.7,949411.81,0
0,1,2590.02,1239.007,3.66,3.225,5376,6678.01,10821.98,14689.92,1133
1,2,7342.94,1284.496,4.237,3.242,5424.991,6678.02,10543.36,19101.6,1132
2,3,7309.44,1201.674667,4.239,3.248,5411.008,6656.99,10471.59,18996.25,1131
3,4,7298.15,1168.993,4.241,3.251,5404,6650.02,10320.89,18834.34,1130
4,6,64732.97,1176,4.286,3.253,5396.993,107396.87,107396.87,107464.74,1128
5,7,3329.98,1026.961714,3.698,3.485,5074.621154,5940,5940,9546.01,1127
6,8,6029.98,1055.486442,4.044,3.478,5081.530615,5940,5940,12240.74,1126
7,9,6029.98,1057.787766,4.046,3.479,5065.71,5940,5940,12225.41,1125
8,10,6029.98,1070.001778,4.044,3.483,5052.855,5940,5940,12192.38,1124
9,11,423018.97,3960,4.269,3.123,220326.367,429677.93,429677.93,462101.21,1123
10,12,8414.98,888,4.032,3.903,1940.352,2913.34,6140.32,8426.65,1122
11,13,2263.2,888,4.036,3.37,5202.336,6168.32,9423.33,11693.38,1121
12,14,2260.8,885.599,4.036,3.37,5202.367,6175.36,9395.36,11669.57,1120
13,15,2258.4,880.801,4.037,3.369,5195.328,6168.32,9388.32,11655.55,1119
14,16,2256,880.8,4.038,3.368,5195.234,6161.25,9381.25,11648.93,1118
15,17,2253.6,878.403,4.039,3.368,5188.321,6154.34,9353.34,11618.33,1117
16,18,2251.2,876,4.039,3.368,5174.305,6147.3,9332.29,11593.73,1116
17,19,2246.4,871.203,4.039,3.368,5167.328,6140.32,9360.32,11614.5,1115
